,name,diameter,weight,red,green,blue
2699,1,8.6,154.34,156,90,2
2700,1,8.6,154.34,163,78,2
2701,1,8.6,154.35,149,83,2
2702,1,8.6,154.35,161,66,2
2703,1,8.61,154.35,160,91,2
2704,1,8.61,154.36,151,94,19
2705,1,8.61,154.36,152,96,24
2706,1,8.61,154.36,146,71,14
2707,1,8.61,154.38,139,77,2
2708,1,8.61,154.43,146,70,4
2709,1,8.61,154.45,163,78,13
2710,1,8.61,154.46,143,87,4
2711,1,8.61,154.46,156,90,2
2712,1,8.61,154.46,162,83,2
2713,1,8.61,154.47,141,76,12
2714,1,8.61,154.47,166,92,11
2715,1,8.62,154.54,182,72,2
2716,1,8.62,154.54,172,69,8
2717,1,8.62,154.55,152,86,11
2718,1,8.62,154.55,155,96,19
2719,1,8.62,154.55,143,63,19
2720,1,8.62,154.56,166,73,3
2721,1,8.62,154.57,149,76,6
2722,1,8.62,154.58,155,65,4
2723,1,8.62,154.59,150,95,14
2724,1,8.62,154.59,148,79,4
2725,1,8.62,154.6,158,98,10
2726,1,8.62,154.61,162,83,11
2727,1,8.62,154.61,163,77,2
2728,1,8.62,154.62,168,87,2
2729,1,8.62,154.62,167,79,2
2730,1,8.63,154.62,153,76,16
2731,1,8.63,154.62,141,83,13
2732,1,8.63,154.63,157,83,2
2733,1,8.63,154.65,168,81,2
2734,1,8.63,154.66,152,96,15
2735,1,8.63,154.68,157,98,2
2736,1,8.63,154.68,170,77,3
2737,1,8.63,154.69,158,80,2
2738,1,8.63,154.7,141,76,2
2739,1,8.63,154.73,167,88,11
2740,1,8.64,154.74,163,72,2
2741,1,8.64,154.74,161,75,2
2742,1,8.64,154.75,188,100,2
2743,1,8.64,154.76,167,87,11
2744,1,8.64,154.76,155,85,14
2745,1,8.64,154.79,163,74,22
2746,1,8.64,154.81,162,94,2
2747,1,8.64,154.81,151,75,20
2748,1,8.64,154.81,147,79,13
2749,1,8.64,154.83,167,87,2
2750,1,8.64,154.84,161,82,2
2751,1,8.64,154.84,172,80,2
2752,1,8.64,154.88,160,70,2
2753,1,8.64,154.91,158,68,2
2754,1,8.64,154.92,157,83,6
2755,1,8.64,154.94,172,94,17
2756,1,8.64,154.94,140,79,14
2757,1,8.64,154.96,153,88,2
2758,1,8.64,154.99,160,101,2
2759,1,8.64,154.99,154,84,3
2760,1,8.64,155.01,167,80,19
2761,1,8.64,155.02,169,91,10
2762,1,8.64,155.04,173,91,2
2763,1,8.64,155.04,167,92,13
2764,1,8.65,155.05,154,72,10
2765,1,8.65,155.07,162,93,16
2766,1,8.65,155.07,153,81,5
2767,1,8.65,155.09,161,97,8
2768,1,8.65,155.1,170,75,16
2769,1,8.65,155.1,157,77,3
2770,1,8.65,155.11,160,72,9
2771,1,8.65,155.11,157,83,24
2772,1,8.65,155.12,158,86,4
2773,1,8.65,155.13,169,87,2
2774,1,8.65,155.14,155,72,6
2775,1,8.65,155.14,163,78,4
2776,1,8.65,155.14,163,77,2
2777,1,8.65,155.15,158,88,7
2778,1,8.65,155.17,150,89,2
2779,1,8.66,155.2,148,77,2
2780,1,8.66,155.2,140,80,2
2781,1,8.66,155.22,168,109,2
2782,1,8.66,155.24,158,79,2
2783,1,8.66,155.24,164,95,2
2784,1,8.66,155.25,150,72,2
2785,1,8.66,155.25,150,79,13
2786,1,8.66,155.25,161,84,11
2787,1,8.66,155.25,145,73,2
2788,1,8.66,155.26,150,75,13
2789,1,8.66,155.29,155,100,4
2790,1,8.67,155.31,166,82,2
2791,1,8.67,155.32,128,70,5
2792,1,8.67,155.32,167,72,6
2793,1,8.67,155.35,160,88,2
2794,1,8.67,155.35,157,89,6
2795,1,8.67,155.35,158,92,15
2796,1,8.67,155.36,158,80,13
2797,1,8.67,155.36,164,75,10
2798,1,8.67,155.37,178,82,2
2799,1,8.67,155.38,156,97,2
2800,1,8.67,155.38,183,95,2
2801,1,8.68,155.39,154,86,2
2802,1,8.68,155.42,151,104,2
2803,1,8.68,155.43,163,79,2
2804,1,8.68,155.43,168,66,12
2805,1,8.68,155.45,161,67,2
2806,1,8.68,155.45,170,90,17
2807,1,8.68,155.45,160,93,26
2808,1,8.68,155.46,160,73,2
2809,1,8.68,155.48,166,81,24
2810,1,8.68,155.51,151,67,2
2811,1,8.68,155.53,157,78,12
2812,1,8.68,155.54,162,83,2
2813,1,8.68,155.54,151,73,7
2814,1,8.69,155.58,159,89,19
2815,1,8.69,155.58,150,79,2
2816,1,8.69,155.6,138,68,2
2817,1,8.69,155.61,158,61,6
2818,1,8.69,155.61,146,80,2
2819,1,8.69,155.61,158,75,29
2820,1,8.69,155.63,171,80,2
2821,1,8.69,155.64,146,73,6
2822,1,8.69,155.64,162,74,3
2823,1,8.69,155.68,164,95,2
2824,1,8.69,155.68,167,84,2
2825,1,8.69,155.68,158,90,2
2826,1,8.69,155.7,165,85,2
2827,1,8.69,155.72,161,72,2
2828,1,8.69,155.73,159,92,2
2829,1,8.69,155.73,175,84,5
2830,1,8.7,155.73,158,99,2
2831,1,8.7,155.73,143,67,2
2832,1,8.7,155.74,153,70,11
2833,1,8.7,155.79,151,83,10
2834,1,8.7,155.79,144,90,4
2835,1,8.7,155.82,150,73,17
2836,1,8.7,155.84,149,70,25
2837,1,8.7,155.84,161,92,17
2838,1,8.7,155.85,157,68,2
2839,1,8.7,155.85,164,73,2
2840,1,8.7,155.85,149,91,2
2841,1,8.7,155.86,170,69,10
2842,1,8.7,155.86,156,86,19
2843,1,8.7,155.9,150,87,2
2844,1,8.7,155.9,159,75,2
2845,1,8.7,155.93,155,75,13
2846,1,8.7,155.94,140,73,17
2847,1,8.71,155.96,158,91,8
2848,1,8.71,155.97,151,73,10
2849,1,8.71,155.99,157,69,2
2850,1,8.71,156.0,150,90,2
2851,1,8.71,156.03,179,67,2
2852,1,8.71,156.04,160,104,10
2853,1,8.71,156.04,145,90,10
2854,1,8.71,156.05,156,79,7
2855,1,8.71,156.06,163,96,12
2856,1,8.71,156.07,158,92,25
2857,1,8.71,156.09,155,83,2
2858,1,8.71,156.1,153,92,2
2859,1,8.71,156.11,157,71,7
2860,1,8.71,156.12,162,89,2
2861,1,8.71,156.12,157,60,2
2862,1,8.71,156.12,141,63,3
2863,1,8.71,156.12,167,99,2
2864,1,8.71,156.14,151,75,2
2865,1,8.71,156.15,162,85,7
2866,1,8.72,156.15,150,97,2
2867,1,8.72,156.16,144,63,10
2868,1,8.72,156.16,137,96,9
2869,1,8.72,156.17,151,96,18
2870,1,8.72,156.19,149,88,9
2871,1,8.72,156.19,140,70,7
2872,1,8.72,156.2,177,99,17
2873,1,8.72,156.2,158,59,18
2874,1,8.72,156.2,155,74,2
2875,1,8.72,156.22,150,82,2
2876,1,8.72,156.24,165,83,4
2877,1,8.72,156.24,154,97,6
2878,1,8.72,156.25,149,100,6
2879,1,8.72,156.27,135,70,2
2880,1,8.73,156.28,163,80,2
2881,1,8.73,156.28,169,76,2
2882,1,8.73,156.3,141,82,13
2883,1,8.73,156.31,166,105,5
2884,1,8.73,156.31,141,60,2
2885,1,8.73,156.31,163,83,2
2886,1,8.73,156.35,150,94,9
2887,1,8.73,156.35,139,83,2
2888,1,8.73,156.36,147,90,2
2889,1,8.73,156.37,153,79,29
2890,1,8.73,156.37,153,84,15
2891,1,8.73,156.38,152,87,7
2892,1,8.73,156.4,175,85,21
2893,1,8.73,156.42,156,96,15
2894,1,8.73,156.42,154,79,2
2895,1,8.73,156.45,181,79,2
2896,1,8.73,156.45,156,88,15
2897,1,8.73,156.45,165,72,2
2898,1,8.73,156.46,171,73,2
2899,1,8.74,156.47,151,83,4
2900,1,8.74,156.47,160,75,2
2901,1,8.74,156.47,147,79,9
2902,1,8.74,156.47,160,73,20
2903,1,8.74,156.5,143,91,2
2904,1,8.74,156.5,158,78,18
2905,1,8.74,156.52,163,92,3
2906,1,8.74,156.52,162,67,12
2907,1,8.74,156.54,142,85,2
2908,1,8.74,156.55,163,67,11
2909,1,8.74,156.55,155,100,2
2910,1,8.74,156.56,164,100,13
2911,1,8.74,156.57,151,74,16
2912,1,8.74,156.59,156,84,2
2913,1,8.75,156.6,154,81,18
2914,1,8.75,156.62,160,82,2
2915,1,8.75,156.64,163,90,3
2916,1,8.75,156.64,164,67,2
2917,1,8.75,156.65,159,81,2
2918,1,8.75,156.65,166,65,14
2919,1,8.75,156.67,152,74,7
2920,1,8.75,156.71,163,93,2
2921,1,8.75,156.72,142,88,2
2922,1,8.75,156.72,172,70,9
2923,1,8.75,156.72,166,98,6
2924,1,8.76,156.72,159,94,2
2925,1,8.76,156.73,143,72,3
2926,1,8.76,156.74,157,100,11
2927,1,8.76,156.75,151,102,15
2928,1,8.76,156.75,141,85,17
2929,1,8.76,156.75,165,77,2
2930,1,8.76,156.76,155,101,4
2931,1,8.76,156.77,141,75,2
2932,1,8.76,156.79,141,74,2
2933,1,8.76,156.79,162,74,13
2934,1,8.76,156.8,162,73,2
2935,1,8.76,156.81,148,68,4
2936,1,8.76,156.81,150,100,25
2937,1,8.76,156.82,153,66,2
2938,1,8.76,156.82,184,72,2
2939,1,8.76,156.84,162,93,2
2940,1,8.76,156.85,152,98,11
2941,1,8.76,156.88,150,67,2
2942,1,8.76,156.89,159,82,2
2943,1,8.77,156.9,154,93,2
2944,1,8.77,156.92,164,84,4
2945,1,8.77,156.93,164,80,3
2946,1,8.77,156.93,169,76,2
2947,1,8.77,156.94,176,73,2
2948,1,8.77,156.95,160,80,2
2949,1,8.77,156.96,158,81,2
2950,1,8.77,156.98,163,82,3
2951,1,8.77,156.99,141,91,2
2952,1,8.77,156.99,171,81,2
2953,1,8.77,157.04,156,96,3
2954,1,8.77,157.05,166,80,3
2955,1,8.77,157.05,172,67,2
2956,1,8.77,157.05,148,91,3
2957,1,8.77,157.05,149,84,9
2958,1,8.77,157.06,154,72,2
2959,1,8.77,157.08,175,90,2
2960,1,8.77,157.09,159,75,2
2961,1,8.77,157.09,160,67,2
2962,1,8.77,157.1,160,87,9
2963,1,8.77,157.12,155,92,8
2964,1,8.77,157.12,125,99,4
2965,1,8.78,157.13,180,103,2
2966,1,8.78,157.13,162,79,11
2967,1,8.78,157.14,144,74,10
2968,1,8.78,157.15,168,87,2
2969,1,8.78,157.15,151,69,2
2970,1,8.78,157.16,176,85,2
2971,1,8.78,157.16,168,77,5
2972,1,8.78,157.17,147,81,14
2973,1,8.78,157.19,157,79,8
2974,1,8.78,157.2,152,69,7
2975,1,8.78,157.22,158,102,2
2976,1,8.78,157.22,161,85,7
2977,1,8.78,157.24,147,74,23
2978,1,8.78,157.24,140,89,3
2979,1,8.78,157.24,156,73,2
2980,1,8.78,157.24,160,93,6
2981,1,8.78,157.24,187,99,6
2982,1,8.78,157.25,169,82,10
2983,1,8.78,157.26,152,75,3
2984,1,8.78,157.26,175,57,16
2985,1,8.78,157.27,152,57,7
2986,1,8.79,157.27,151,94,11
2987,1,8.79,157.27,172,84,15
2988,1,8.79,157.28,160,81,19
2989,1,8.79,157.29,160,71,2
2990,1,8.79,157.31,142,86,2
2991,1,8.79,157.31,164,85,7
2992,1,8.79,157.31,163,97,2
2993,1,8.79,157.31,147,86,6
2994,1,8.79,157.32,164,80,2
2995,1,8.79,157.32,152,84,2
2996,1,8.79,157.33,139,72,2
2997,1,8.79,157.33,161,108,11
2998,1,8.79,157.34,147,79,20
2999,1,8.79,157.35,162,87,2
3000,1,8.79,157.35,149,78,17
3001,1,8.79,157.36,159,89,13
3002,1,8.8,157.36,161,90,12
3003,1,8.8,157.38,158,86,2
3004,1,8.8,157.38,147,94,4
3005,1,8.8,157.39,168,77,2
3006,1,8.8,157.39,156,105,2
3007,1,8.8,157.41,153,81,10
3008,1,8.8,157.41,156,82,13
3009,1,8.8,157.42,153,91,2
3010,1,8.8,157.43,156,84,7
3011,1,8.8,157.44,173,91,23
3012,1,8.8,157.45,146,66,6
3013,1,8.8,157.46,140,93,9
3014,1,8.8,157.48,149,85,6
3015,1,8.8,157.48,144,97,7
3016,1,8.8,157.48,159,91,14
3017,1,8.8,157.53,162,81,2
3018,1,8.81,157.54,165,102,2
3019,1,8.81,157.54,160,78,2
3020,1,8.81,157.55,150,77,3
3021,1,8.81,157.56,158,64,6
3022,1,8.81,157.56,146,86,2
3023,1,8.81,157.57,140,95,7
3024,1,8.81,157.57,158,91,14
3025,1,8.81,157.57,162,74,11
3026,1,8.81,157.58,156,90,4
3027,1,8.81,157.58,130,99,2
3028,1,8.81,157.58,154,88,21
3029,1,8.81,157.6,162,88,4
3030,1,8.81,157.61,170,77,4
3031,1,8.81,157.62,146,90,16
3032,1,8.81,157.63,153,76,17
3033,1,8.81,157.63,159,93,2
3034,1,8.81,157.64,137,90,23
3035,1,8.81,157.66,161,92,2
3036,1,8.81,157.67,163,85,2
3037,1,8.81,157.67,147,81,5
3038,1,8.81,157.69,164,90,2
3039,1,8.81,157.7,152,65,2
3040,1,8.81,157.71,152,69,19
3041,1,8.81,157.72,149,83,5
3042,1,8.81,157.73,170,67,8
3043,1,8.82,157.74,174,85,12
3044,1,8.82,157.74,150,84,13
3045,1,8.82,157.75,166,62,9
3046,1,8.82,157.77,145,88,4
3047,1,8.82,157.79,130,93,24
3048,1,8.82,157.79,156,100,2
3049,1,8.82,157.81,159,84,15
3050,1,8.82,157.81,151,85,2
3051,1,8.82,157.82,140,78,4
3052,1,8.82,157.82,167,89,7
3053,1,8.82,157.84,158,80,31
3054,1,8.82,157.84,154,88,5
3055,1,8.82,157.85,175,100,6
3056,1,8.82,157.87,164,81,12
3057,1,8.82,157.92,172,86,14
3058,1,8.82,157.93,159,88,2
3059,1,8.82,157.93,154,91,2
3060,1,8.83,157.93,155,70,14
3061,1,8.83,157.95,168,87,2
3062,1,8.83,157.96,176,85,5
3063,1,8.83,158.0,172,87,6
3064,1,8.83,158.0,161,93,2
3065,1,8.83,158.03,151,81,2
3066,1,8.83,158.05,158,78,2
3067,1,8.83,158.05,155,78,31
3068,1,8.83,158.06,146,78,9
3069,1,8.83,158.06,165,85,2
3070,1,8.83,158.06,150,89,11
3071,1,8.83,158.07,179,79,5
3072,1,8.83,158.07,166,88,15
3073,1,8.83,158.09,156,67,22
3074,1,8.83,158.09,165,85,2
3075,1,8.84,158.1,163,103,14
3076,1,8.84,158.11,148,106,2
3077,1,8.84,158.12,171,89,19
3078,1,8.84,158.12,148,83,12
3079,1,8.84,158.14,151,77,8
3080,1,8.84,158.14,167,77,12
3081,1,8.84,158.14,161,86,2
3082,1,8.84,158.16,162,72,9
3083,1,8.84,158.17,156,110,2
3084,1,8.84,158.17,147,87,2
3085,1,8.84,158.17,158,78,2
3086,1,8.84,158.2,168,101,2
3087,1,8.85,158.2,147,92,2
3088,1,8.85,158.2,147,84,2
3089,1,8.85,158.21,150,67,12
3090,1,8.85,158.23,155,63,2
3091,1,8.85,158.28,163,95,17
3092,1,8.85,158.29,140,78,4
3093,1,8.85,158.3,153,87,2
3094,1,8.85,158.3,160,87,5
3095,1,8.85,158.3,145,60,10
3096,1,8.85,158.31,149,103,2
3097,1,8.85,158.32,149,77,3
3098,1,8.85,158.35,153,79,10
3099,1,8.85,158.36,156,86,2
3100,1,8.85,158.39,152,80,2
3101,1,8.86,158.41,158,87,12
3102,1,8.86,158.42,164,92,2
3103,1,8.86,158.42,147,63,2
3104,1,8.86,158.43,164,83,2
3105,1,8.86,158.44,146,87,2
3106,1,8.86,158.47,156,77,6
3107,1,8.86,158.47,170,76,20
3108,1,8.86,158.47,160,79,10
3109,1,8.86,158.49,162,83,2
3110,1,8.86,158.5,181,93,13
3111,1,8.86,158.5,158,72,21
3112,1,8.86,158.51,148,90,10
3113,1,8.86,158.52,142,94,9
3114,1,8.87,158.56,161,89,2
3115,1,8.87,158.57,160,82,2
3116,1,8.87,158.6,164,79,2
3117,1,8.87,158.61,159,90,2
3118,1,8.87,158.64,149,75,2
3119,1,8.87,158.65,166,74,8
3120,1,8.87,158.65,156,75,2
3121,1,8.87,158.67,168,77,12
3122,1,8.87,158.68,166,85,9
3123,1,8.87,158.7,161,57,2
3124,1,8.87,158.7,164,78,2
3125,1,8.87,158.7,151,77,2
3126,1,8.88,158.71,148,78,2
3127,1,8.88,158.72,148,84,8
3128,1,8.88,158.73,164,70,27
3129,1,8.88,158.74,176,68,2
3130,1,8.88,158.74,144,77,2
3131,1,8.88,158.74,174,77,11
3132,1,8.88,158.75,153,86,10
3133,1,8.88,158.77,154,76,2
3134,1,8.88,158.77,141,86,2
3135,1,8.88,158.77,163,78,26
3136,1,8.88,158.79,146,93,2
3137,1,8.88,158.8,152,79,2
3138,1,8.88,158.8,153,66,2
3139,1,8.88,158.8,169,71,14
3140,1,8.88,158.81,153,67,2
3141,1,8.88,158.81,148,97,2
3142,1,8.88,158.82,158,88,10
3143,1,8.88,158.82,145,96,2
3144,1,8.88,158.82,176,80,9
3145,1,8.88,158.82,151,83,13
3146,1,8.88,158.88,158,86,25
3147,1,8.88,158.9,144,84,2
3148,1,8.89,158.91,138,105,5
3149,1,8.89,158.91,142,76,2
3150,1,8.89,158.92,156,95,2
3151,1,8.89,158.93,162,84,2
3152,1,8.89,158.93,153,72,12
3153,1,8.89,158.95,153,70,2
3154,1,8.89,158.95,169,71,2
3155,1,8.89,158.95,156,90,2
3156,1,8.89,158.95,158,78,2
3157,1,8.89,158.96,174,84,9
3158,1,8.89,158.96,152,70,17
3159,1,8.89,158.97,149,85,2
3160,1,8.89,158.98,138,64,2
3161,1,8.89,158.99,162,88,3
3162,1,8.89,159.01,164,75,23
3163,1,8.89,159.04,156,84,2
3164,1,8.9,159.06,145,95,2
3165,1,8.9,159.06,158,79,3
3166,1,8.9,159.07,158,99,5
3167,1,8.9,159.07,168,74,6
3168,1,8.9,159.08,155,69,2
3169,1,8.9,159.08,153,92,15
3170,1,8.9,159.08,167,84,2
3171,1,8.9,159.09,168,75,13
3172,1,8.9,159.1,144,62,2
3173,1,8.9,159.1,171,78,17
3174,1,8.9,159.14,167,89,7
3175,1,8.9,159.15,144,77,6
3176,1,8.9,159.18,154,83,17
3177,1,8.9,159.21,163,76,12
3178,1,8.9,159.25,160,90,2
3179,1,8.9,159.25,152,80,10
3180,1,8.91,159.28,165,74,2
3181,1,8.91,159.29,174,83,5
3182,1,8.91,159.3,164,99,2
3183,1,8.91,159.31,147,99,12
3184,1,8.91,159.31,164,67,2
3185,1,8.91,159.33,131,86,2
3186,1,8.91,159.36,161,84,2
3187,1,8.91,159.37,159,82,2
3188,1,8.91,159.39,160,90,2
3189,1,8.91,159.39,169,77,2
3190,1,8.91,159.41,155,86,7
3191,1,8.91,159.43,159,78,2
3192,1,8.91,159.45,153,83,2
3193,1,8.91,159.46,162,97,17
3194,1,8.91,159.46,185,74,20
3195,1,8.91,159.46,164,74,4
3196,1,8.91,159.47,143,93,2
3197,1,8.91,159.48,160,88,2
3198,1,8.92,159.48,171,79,2
3199,1,8.92,159.5,169,88,2
3200,1,8.92,159.52,166,91,4
3201,1,8.92,159.52,154,88,2
3202,1,8.92,159.53,155,101,2
3203,1,8.92,159.53,144,72,2
3204,1,8.92,159.54,161,87,8
3205,1,8.92,159.56,162,74,2
3206,1,8.92,159.57,156,84,2
3207,1,8.92,159.58,163,92,18
3208,1,8.92,159.59,162,75,4
3209,1,8.92,159.59,159,77,2
3210,1,8.92,159.62,163,103,11
3211,1,8.92,159.63,164,73,9
3212,1,8.93,159.64,141,76,2
3213,1,8.93,159.65,164,77,2
3214,1,8.93,159.66,145,81,9
3215,1,8.93,159.66,147,68,2
3216,1,8.93,159.68,127,98,2
3217,1,8.93,159.69,164,94,7
3218,1,8.93,159.69,164,90,17
3219,1,8.93,159.7,166,79,16
3220,1,8.93,159.71,146,82,16
3221,1,8.93,159.75,174,87,2
3222,1,8.93,159.76,164,79,6
3223,1,8.93,159.79,163,81,3
3224,1,8.93,159.79,163,71,11
3225,1,8.93,159.85,139,82,2
3226,1,8.93,159.85,152,88,13
3227,1,8.93,159.85,159,112,2
3228,1,8.94,159.85,160,70,6
3229,1,8.94,159.86,159,81,8
3230,1,8.94,159.86,151,67,4
3231,1,8.94,159.87,176,68,11
3232,1,8.94,159.88,157,68,10
3233,1,8.94,159.89,162,95,2
3234,1,8.94,159.89,165,89,2
3235,1,8.94,159.91,172,87,2
3236,1,8.94,159.91,163,84,7
3237,1,8.94,159.92,159,78,2
3238,1,8.94,159.92,150,74,16
3239,1,8.94,159.94,158,75,8
3240,1,8.94,159.94,176,86,22
3241,1,8.94,159.95,156,89,2
3242,1,8.94,159.96,160,83,2
3243,1,8.94,160.0,151,93,5
3244,1,8.94,160.01,157,86,2
3245,1,8.94,160.01,152,89,2
3246,1,8.94,160.01,174,81,2
3247,1,8.94,160.02,155,79,4
3248,1,8.94,160.02,166,76,24
3249,1,8.94,160.02,161,73,10
3250,1,8.94,160.02,155,96,8
3251,1,8.94,160.03,152,88,2
3252,1,8.94,160.03,146,90,22
3253,1,8.95,160.05,156,78,10
3254,1,8.95,160.06,149,88,2
3255,1,8.95,160.09,148,81,9
3256,1,8.95,160.09,141,68,8
3257,1,8.95,160.1,145,96,6
3258,1,8.95,160.11,141,63,6
3259,1,8.95,160.14,159,91,2
3260,1,8.95,160.15,152,78,2
3261,1,8.95,160.15,141,67,12
3262,1,8.95,160.19,161,96,6
3263,1,8.95,160.19,159,82,2
3264,1,8.96,160.2,147,66,13
3265,1,8.96,160.22,155,99,9
3266,1,8.96,160.23,154,95,2
3267,1,8.96,160.23,160,88,2
3268,1,8.96,160.23,146,87,6
3269,1,8.96,160.23,149,98,2
3270,1,8.96,160.25,151,75,3
3271,1,8.96,160.25,165,88,2
3272,1,8.96,160.25,167,83,2
3273,1,8.96,160.25,159,95,12
3274,1,8.96,160.25,166,71,6
3275,1,8.96,160.26,150,102,14
3276,1,8.96,160.27,149,79,10
3277,1,8.97,160.29,143,76,2
3278,1,8.97,160.29,154,80,3
3279,1,8.97,160.29,156,87,3
3280,1,8.97,160.31,152,87,2
3281,1,8.97,160.32,168,82,7
3282,1,8.97,160.32,151,70,2
3283,1,8.97,160.32,156,70,3
3284,1,8.97,160.33,167,74,2
3285,1,8.97,160.33,158,96,5
3286,1,8.97,160.34,142,93,2
3287,1,8.97,160.35,161,77,10
3288,1,8.97,160.35,152,86,2
3289,1,8.98,160.38,178,59,10
3290,1,8.98,160.38,131,100,5
3291,1,8.98,160.39,163,86,2
3292,1,8.98,160.39,165,78,10
3293,1,8.98,160.39,155,102,3
3294,1,8.98,160.39,148,65,2
3295,1,8.98,160.41,164,61,2
3296,1,8.98,160.42,144,88,14
3297,1,8.98,160.44,158,62,6
3298,1,8.99,160.47,171,72,19
3299,1,8.99,160.48,147,79,4
3300,1,8.99,160.49,155,78,8
3301,1,8.99,160.49,165,75,2
3302,1,8.99,160.5,143,81,12
3303,1,8.99,160.51,162,72,2
3304,1,8.99,160.53,161,79,11
3305,1,8.99,160.55,154,58,2
3306,1,8.99,160.58,159,96,13
3307,1,8.99,160.59,161,75,9
3308,1,8.99,160.59,149,79,3
3309,1,9.0,160.6,154,96,17
3310,1,9.0,160.62,132,62,20
3311,1,9.0,160.62,148,87,7
3312,1,9.0,160.63,162,80,2
3313,1,9.0,160.64,151,91,3
3314,1,9.0,160.65,154,64,2
3315,1,9.0,160.66,146,79,2
3316,1,9.0,160.68,158,76,2
3317,1,9.0,160.68,145,90,2
3318,1,9.0,160.7,150,87,16
3319,1,9.0,160.7,159,74,8
3320,1,9.0,160.71,156,89,13
3321,1,9.0,160.71,154,75,2
3322,1,9.0,160.72,151,92,3
3323,1,9.0,160.73,164,78,2
3324,1,9.0,160.74,149,72,2
3325,1,9.01,160.75,165,95,2
3326,1,9.01,160.75,174,75,2
3327,1,9.01,160.76,170,78,2
3328,1,9.01,160.79,149,70,10
3329,1,9.01,160.79,141,78,10
3330,1,9.01,160.79,140,55,8
3331,1,9.01,160.79,170,80,4
3332,1,9.01,160.82,147,79,2
3333,1,9.01,160.84,145,87,2
3334,1,9.01,160.84,181,88,22
3335,1,9.01,160.85,156,68,2
3336,1,9.01,160.85,155,78,10
3337,1,9.02,160.86,139,79,2
3338,1,9.02,160.86,164,80,19
3339,1,9.02,160.86,147,85,2
3340,1,9.02,160.9,163,71,7
3341,1,9.02,160.91,179,101,14
3342,1,9.02,160.92,153,80,2
3343,1,9.02,160.92,147,94,6
3344,1,9.02,160.94,147,72,2
3345,1,9.02,160.95,141,86,2
3346,1,9.02,160.96,152,68,2
3347,1,9.02,160.98,162,79,8
3348,1,9.02,160.99,165,94,10
3349,1,9.02,161.01,168,83,4
3350,1,9.02,161.01,159,76,5
3351,1,9.02,161.02,153,92,2
3352,1,9.02,161.03,155,77,13
3353,1,9.03,161.04,165,83,2
3354,1,9.03,161.05,152,88,2
3355,1,9.03,161.06,160,78,26
3356,1,9.03,161.09,167,81,7
3357,1,9.03,161.12,141,74,2
3358,1,9.03,161.12,162,84,18
3359,1,9.03,161.13,148,97,2
3360,1,9.03,161.15,155,72,3
3361,1,9.03,161.16,159,81,11
3362,1,9.03,161.19,137,82,5
3363,1,9.03,161.19,160,78,2
3364,1,9.03,161.2,151,91,2
3365,1,9.03,161.22,161,79,2
3366,1,9.03,161.22,150,59,8
3367,1,9.03,161.23,143,85,2
3368,1,9.03,161.23,156,93,2
3369,1,9.03,161.24,153,75,14
3370,1,9.03,161.25,149,98,14
3371,1,9.03,161.26,159,102,16
3372,1,9.04,161.27,166,88,20
3373,1,9.04,161.29,160,70,16
3374,1,9.04,161.3,168,83,2
3375,1,9.04,161.31,158,89,2
3376,1,9.04,161.31,169,79,6
3377,1,9.04,161.32,173,75,13
3378,1,9.04,161.32,162,91,12
3379,1,9.04,161.32,142,94,2
3380,1,9.04,161.33,164,72,2
3381,1,9.04,161.35,156,64,2
3382,1,9.04,161.36,158,80,5
3383,1,9.04,161.36,166,102,2
3384,1,9.04,161.38,138,73,17
3385,1,9.05,161.4,157,100,13
3386,1,9.05,161.42,165,82,2
3387,1,9.05,161.42,145,71,9
3388,1,9.05,161.45,145,78,2
3389,1,9.05,161.45,158,93,15
3390,1,9.05,161.47,165,84,28
3391,1,9.05,161.49,159,76,8
3392,1,9.05,161.49,156,83,2
3393,1,9.05,161.5,169,90,15
3394,1,9.05,161.5,156,71,2
3395,1,9.05,161.5,150,87,2
3396,1,9.05,161.51,152,86,7
3397,1,9.05,161.51,176,65,10
3398,1,9.05,161.52,147,105,12
3399,1,9.05,161.52,155,91,9
3400,1,9.05,161.53,146,79,8
3401,1,9.05,161.54,160,94,27
3402,1,9.05,161.54,138,87,18
3403,1,9.05,161.55,153,89,2
3404,1,9.05,161.56,152,75,12
3405,1,9.05,161.58,147,73,6
3406,1,9.06,161.58,157,79,9
3407,1,9.06,161.61,160,77,11
3408,1,9.06,161.62,159,69,4
3409,1,9.06,161.62,151,88,4
3410,1,9.06,161.62,171,79,2
3411,1,9.06,161.62,157,90,2
3412,1,9.06,161.65,164,75,7
3413,1,9.06,161.66,157,63,2
3414,1,9.06,161.66,162,73,28
3415,1,9.06,161.67,154,90,14
3416,1,9.06,161.68,147,88,6
3417,1,9.06,161.68,155,96,13
3418,1,9.06,161.68,163,88,7
3419,1,9.06,161.69,159,84,2
3420,1,9.06,161.71,168,95,2
3421,1,9.06,161.71,150,83,2
3422,1,9.06,161.73,180,74,20
3423,1,9.06,161.73,135,84,13
3424,1,9.06,161.74,149,87,10
3425,1,9.06,161.77,157,75,2
3426,1,9.07,161.8,153,91,6
3427,1,9.07,161.81,156,77,8
3428,1,9.07,161.81,141,66,2
3429,1,9.07,161.83,162,66,11
3430,1,9.07,161.84,152,97,10
3431,1,9.07,161.84,161,74,13
3432,1,9.07,161.84,147,81,2
3433,1,9.07,161.84,149,92,2
