F12attr,F24attr,Fattr,B14attr,A13attr,Aattr,A19attr,C9attr,F30attr,Cattr,class
0.8657,1.044084,0.819544,0.125908,0.529392,1.661048,1.387105,0.821265,0.498294,0.703439,3.0
1.040333,1.131622,1.038013,0.230975,0.828476,1.661048,1.534375,1.121243,0.130923,1.123962,3.0
-0.531371,-0.356526,-0.622354,-1.397557,-1.683835,-0.396887,-0.159228,-1.698554,-1.286082,-1.279026,7.0
0.603749,0.081165,0.863238,0.230975,0.888293,-0.764376,-0.895577,0.641278,0.235886,1.184036,1.0
0.341798,0.343779,-0.185416,0.336042,0.529392,-0.764376,-0.748307,0.281304,0.025959,0.042617,1.0
-0.356737,-0.093911,-0.753436,-0.136758,-0.128595,-0.764376,-0.674672,0.101317,-0.183967,0.342991,5.0
-0.00747,-0.006373,0.513687,0.020842,0.290124,-0.690878,-1.263751,0.041321,-0.236449,0.823588,1.0
1.214967,1.262929,0.994319,0.808841,0.708842,-0.176394,0.135312,1.241235,0.708221,0.883663,1.0
0.167164,0.518855,0.469993,-0.451958,-0.188412,1.367057,0.724391,-0.198662,-0.393894,0.703439,4.0
0.691066,0.693931,0.644768,0.493642,0.529392,-0.690878,-0.453767,0.041321,0.708221,0.162766,1.0
0.036189,0.037396,-0.01064,-0.399425,-0.547313,0.044099,0.061677,-0.558636,-0.341412,-1.158877,7.0
-1.404541,-1.625828,-1.408844,-1.502624,-1.923103,-0.984869,-1.263751,-1.518567,-1.2336,-1.699549,5.0
-2.365027,-2.238594,-2.37011,2.594974,0.828476,-1.866841,-2.073735,0.281304,2.440116,0.703439,2.0
0.341798,0.518855,0.076748,-0.084225,-0.188412,0.191094,0.429852,0.041321,-0.393894,-0.798429,4.0
-0.356737,-0.093911,-0.753436,-0.924758,-1.265117,0.117596,0.208947,-1.278584,-0.551339,-1.218951,4.0
0.691066,0.562624,0.513687,-0.189291,0.050856,1.367057,0.945296,0.281304,-0.079004,0.523215,4.0
1.651552,1.525543,1.431258,0.703775,1.426646,2.028536,2.197089,1.121243,0.918148,1.123962,3.0
0.167164,-0.006373,0.164136,-0.819691,-0.60713,0.485085,0.650756,-0.378649,-0.866229,-0.498055,4.0
-0.094787,0.168703,0.207829,-0.189291,-0.547313,-1.425855,-0.969212,-0.318653,-0.079004,-0.377906,1.0
-1.098931,-0.356526,-1.277763,-0.399425,-0.846398,-0.984869,0.061677,-0.378649,-0.236449,-0.738354,5.0
-0.487713,-0.181449,-0.360191,-0.609558,-0.846398,-0.102897,0.061677,-0.198662,-0.656302,0.282916,1.0
-0.356737,-0.268987,-0.753436,-1.082358,-1.504385,-0.470385,0.208947,-1.038601,-1.338564,-1.639474,7.0
0.079847,0.168703,0.207829,-0.767158,-0.547313,0.926071,0.503487,0.161312,-0.236449,0.342991,7.0
1.12765,1.262929,1.038013,0.336042,0.768659,1.367057,1.018931,0.521286,0.393331,0.583289,4.0
-0.356737,-0.268987,-0.447579,-1.082358,-1.265117,-0.176394,-0.085593,-1.038601,-1.128637,-1.218951,7.0
-0.094787,-0.181449,-0.534967,-0.924758,-0.308046,0.044099,0.135312,-0.558636,-1.023674,-1.038727,7.0
-0.182104,-0.268987,0.207829,-0.924758,-1.025849,0.117596,0.503487,-0.858614,-1.338564,-1.038727,7.0
-1.491858,-2.282363,-1.539926,-0.504491,-1.265117,-0.984869,-1.85283,-1.278584,1.023111,-1.639474,5.0
-0.182104,-0.268987,0.164136,-1.029824,-0.906215,0.117596,0.135312,-0.91861,-0.971192,-0.858503,7.0
-1.404541,-1.494521,-1.190375,-1.187424,-1.624018,-0.984869,-1.190116,-2.058528,-1.076155,-1.5794,5.0
-0.269421,-0.181449,-0.01064,-0.977291,-0.786581,-0.249892,-0.159228,-1.038601,-0.91871,-1.158877,7.0
0.822041,1.000315,0.688462,0.020842,0.649025,0.705578,1.681645,0.641278,0.235886,-0.137607,3.0
-0.356737,-0.093911,-0.185416,-0.872224,-0.666947,0.117596,0.724391,-0.91861,-0.971192,-0.858503,7.0
-0.356737,-0.181449,-0.360191,-0.189291,-0.367863,-1.425855,-0.969212,-0.858614,-0.236449,-0.498055,1.0
0.036189,0.256241,0.338911,-0.346891,-0.128595,0.705578,0.503487,0.101317,-0.183967,-0.137607,4.0
-2.015759,0.168703,-1.146681,1.124041,0.050856,-0.690878,0.061677,0.041321,0.918148,-0.978653,2.0
-1.404541,-1.275675,-1.496232,-1.607691,-1.923103,-0.911371,-1.042846,-2.178519,-1.286082,-2.120072,5.0
1.040333,0.869008,0.994319,0.703775,0.828476,1.367057,1.387105,0.521286,0.918148,0.703439,3.0
0.8657,0.912777,1.038013,0.230975,0.589209,1.367057,1.534375,0.581282,-0.079004,1.123962,3.0
-1.098931,-1.319444,-0.840824,-1.502624,-1.743652,-1.205362,-0.748307,-1.938536,-1.810899,-1.939848,5.0
-0.182104,0.343779,-0.272803,-1.029824,-0.966032,0.191094,0.724391,-0.198662,-1.286082,-0.798429,7.0
-0.182104,-0.268987,1.038013,-1.029824,-0.906215,0.705578,-0.159228,-1.578562,-0.551339,0.583289,7.0
0.036189,-0.268987,0.207829,-0.346891,-0.60713,0.411587,0.208947,-0.378649,-0.551339,-0.55813,7.0
0.996675,0.869008,0.994319,0.230975,0.708842,1.146564,1.092566,0.161312,0.288368,0.643364,3.0
1.258626,1.21916,1.300177,0.808841,1.187378,-0.249892,-0.159228,1.181239,0.760703,1.36426,1.0
0.822041,0.256241,0.513687,0.388575,0.888293,-0.176394,-1.190116,0.641278,-0.183967,0.883663,1.0
0.691066,1.000315,-0.360191,0.020842,0.110673,-0.470385,1.46074,0.101317,0.235886,-1.399176,3.0
-0.618688,-0.531602,-0.360191,-1.345024,-1.504385,-0.470385,-0.380132,-1.278584,-1.2336,-1.279026,7.0
1.214967,0.912777,1.256483,0.913908,1.426646,0.485085,0.650756,1.121243,0.708221,1.36426,1.0
-0.269421,-0.356526,-0.185416,-1.345024,-1.504385,0.044099,-0.380132,-1.038601,-1.600972,-1.279026,7.0
0.8657,0.737701,1.038013,0.020842,0.828476,1.367057,1.239836,0.581282,-0.079004,0.823588,3.0
0.167164,0.869008,0.863238,0.336042,0.529392,-0.176394,-0.453767,-0.198662,0.393331,0.583289,1.0
0.603749,1.21916,-0.578661,-0.346891,-0.128595,-0.176394,1.387105,-0.858614,0.235886,-1.639474,3.0
0.079847,-0.006373,0.033054,-0.189291,-0.308046,-1.205362,-0.969212,0.161312,-0.079004,0.102692,1.0
-0.706005,-0.750447,-1.277763,-2.185557,-1.98292,0.117596,0.429852,-0.438644,-2.125789,-1.339101,5.0
1.040333,0.737701,1.256483,0.230975,0.828476,1.073066,0.945296,0.281304,0.498294,0.523215,3.0
-0.531371,-0.268987,-0.840824,-0.451958,-0.906215,-1.57285,-1.484656,-0.198662,-0.551339,-1.098802,1.0
-2.059418,-2.151056,-1.889477,2.384841,1.127561,-1.866841,-1.558291,1.121243,2.020263,0.943738,2.0
-2.234051,-2.282363,-1.889477,2.752574,1.187378,-1.27886,-1.85283,0.641278,3.017414,0.523215,2.0
0.079847,-0.006373,0.382605,-0.767158,-0.547313,0.63208,0.503487,0.161312,-0.236449,0.102692,7.0
1.302284,1.481774,1.038013,0.703775,1.665914,1.073066,1.31347,0.761269,0.970629,0.583289,3.0
0.8657,-0.006373,0.994319,0.283508,0.828476,1.367057,0.724391,0.821265,0.025959,0.703439,7.0
0.996675,0.825239,0.513687,0.388575,0.649025,-0.764376,-0.895577,0.101317,0.603258,0.342991,1.0
-0.00747,-0.181449,0.469993,-0.662091,-0.726764,-0.396887,-0.159228,-1.218588,-0.603821,-1.038727,7.0
0.167164,-0.181449,0.513687,0.020842,-0.188412,-0.690878,-0.748307,-0.198662,-0.079004,0.282916,1.0
1.43326,0.869008,1.606034,0.861375,1.366829,1.367057,-0.159228,0.281304,0.498294,1.544484,3.0
1.040333,1.044084,1.212789,0.703775,1.127561,-0.102897,-0.453767,0.821265,0.708221,0.943738,1.0
1.083992,0.825239,1.125401,0.808841,1.187378,-0.470385,-0.159228,0.641278,0.603258,1.063887,1.0
1.083992,0.387548,1.300177,0.388575,0.888293,1.514052,1.166201,0.881261,-0.498857,0.763513,3.0
-0.269421,-0.006373,0.033054,-0.924758,-0.786581,0.044099,0.135312,-1.038601,-1.023674,-0.858503,7.0
1.258626,0.869008,0.819544,0.283508,1.127561,0.485085,0.724391,1.121243,-0.183967,0.403065,3.0
-0.182104,-0.268987,-0.360191,-1.239957,-1.384751,-0.470385,0.135312,-1.158593,-1.181119,-1.339101,7.0
0.341798,0.343779,0.338911,-0.399425,-0.367863,1.073066,0.945296,-0.198662,-0.236449,0.042617,4.0
0.516432,0.518855,0.251523,-0.241825,0.050856,0.485085,1.092566,-0.198662,-0.183967,-0.077532,4.0
0.822041,0.869008,0.994319,0.020842,0.409758,2.028536,0.798026,0.701274,0.130923,1.48441,3.0
0.341798,0.168703,-0.01064,-0.189291,0.050856,-0.396887,-0.453767,-0.618631,-0.236449,-0.738354,1.0
0.167164,-0.006373,0.251523,0.283508,0.290124,-0.911371,-1.042846,-0.198662,0.025959,0.162766,1.0
1.43326,1.21916,1.824503,0.861375,1.366829,1.367057,1.387105,1.7212,0.235886,2.205306,3.0
0.8657,0.387548,1.125401,0.388575,0.649025,-0.249892,-0.674672,0.881261,0.025959,0.763513,1.0
1.258626,0.693931,1.212789,0.493642,1.127561,1.367057,0.135312,1.361226,0.235886,1.244111,1.0
0.167164,0.168703,0.469993,-0.662091,-0.188412,0.779075,0.724391,0.281304,-0.393894,0.162766,7.0
-0.094787,0.518855,-0.709742,-0.557024,-0.786581,-0.690878,0.798026,-0.07867,-0.446376,-1.038727,4.0
0.167164,0.212472,-0.185416,-0.662091,-0.906215,0.411587,0.429852,-0.91861,-0.761265,-1.098802,7.0
1.12765,1.262929,1.038013,0.336042,0.768659,1.734545,1.31347,0.761269,0.393331,0.823588,3.0
0.734724,0.518855,1.038013,0.703775,0.529392,-0.176394,-0.453767,0.521286,0.603258,1.123962,1.0
0.996675,1.262929,0.819544,0.230975,0.708842,1.440554,1.092566,0.401295,0.288368,0.643364,3.0
-1.273565,-1.275675,-1.496232,-1.239957,-1.444568,-0.690878,-0.453767,-1.458571,-0.393894,-1.519325,5.0
0.516432,0.693931,0.076748,-0.084225,0.290124,0.191094,0.429852,0.521286,0.235886,-0.317831,4.0
0.691066,1.744388,0.688462,-0.189291,0.290124,1.073066,1.90255,0.821265,0.130923,0.282916,3.0
0.8657,1.000315,0.906932,0.178442,0.649025,1.220062,1.166201,0.641278,0.393331,0.523215,3.0
0.691066,0.562624,0.688462,-0.189291,0.050856,1.073066,1.239836,0.581282,-0.079004,0.042617,3.0
1.040333,1.131622,0.513687,0.493642,0.828476,0.779075,1.239836,0.581282,0.708221,0.042617,3.0
1.12765,1.087853,1.212789,0.913908,1.366829,0.117596,-0.159228,1.361226,0.813184,1.424335,1.0
-0.182104,0.081165,-0.578661,-0.504491,-0.60713,-0.470385,-0.085593,-1.278584,-0.183967,-1.218951,5.0
-0.182104,-0.268987,-0.447579,-1.292491,-1.025849,-0.176394,0.208947,-1.038601,-1.128637,-1.45925,7.0
-0.269421,1.000315,-0.534967,-0.977291,-1.025849,-0.470385,0.945296,-1.638558,0.025959,-1.399176,7.0
1.389601,0.693931,1.387565,0.598708,1.247195,1.734545,1.387105,0.941256,-0.236449,0.883663,3.0
0.909358,1.087853,-0.01064,0.336042,0.529392,-0.176394,1.976185,0.521286,0.183404,-1.098802,3.0
-0.182104,-0.268987,-0.01064,-1.029824,-1.145483,0.117596,0.135312,-0.91861,-0.761265,-0.858503,7.0
-0.356737,-0.706678,-0.185416,-0.189291,-0.60713,-1.719846,-1.484656,-0.618631,-0.446376,-0.197682,1.0
1.083992,1.21916,1.125401,0.388575,0.888293,1.514052,1.75528,0.881261,0.235886,0.763513,3.0
-0.269421,-0.181449,-0.185416,-0.977291,-1.025849,0.044099,-0.453767,-1.218588,-0.91871,-1.399176,7.0
-0.967956,-0.837985,-1.234069,-1.239957,-1.683835,-0.911371,0.135312,-1.698554,-0.603821,-2.360371,5.0
1.214967,1.044084,0.994319,0.441108,0.94811,1.440554,1.681645,0.701274,0.498294,0.643364,3.0
1.389601,1.65685,0.033054,1.018975,1.247195,-0.176394,1.681645,0.701274,0.708221,0.102692,3.0
-0.269421,-0.181449,-0.185416,-0.924758,-1.025849,-0.176394,-0.380132,-1.038601,-0.656302,-1.038727,7.0
0.822041,0.168703,0.819544,0.020842,0.409758,0.338089,-1.411021,0.401295,0.288368,0.102692,3.0
-1.011614,-0.750447,-1.277763,-0.136758,-0.846398,0.117596,-0.085593,-0.378649,-0.341412,-0.798429,5.0
-1.14259,-1.406983,-0.622354,-1.76529,-1.923103,-0.690878,-1.042846,-2.598489,-1.705935,-1.939848,5.0
0.822041,1.000315,0.863238,0.230975,0.888293,1.661048,1.092566,0.641278,0.445813,0.342991,3.0
0.167164,0.168703,0.164136,0.230975,0.050856,-0.690878,-0.232863,0.041321,0.130923,-0.197682,1.0
-0.57503,-0.706678,-0.360191,-1.187424,-1.444568,-0.470385,-0.453767,-1.218588,-1.076155,-1.5794,7.0
-0.444054,-0.181449,-0.185416,-1.187424,-1.025849,-0.249892,-0.159228,-0.798618,-1.443527,-1.399176,7.0
-0.836981,-0.531602,-0.666048,-0.609558,-0.846398,-1.425855,-1.705561,-1.098597,-0.446376,-0.498055,1.0
-0.487713,-0.006373,-0.666048,0.020842,-0.188412,-0.984869,-0.232863,-0.198662,-0.079004,-0.197682,5.0
0.8657,0.737701,0.164136,0.493642,0.828476,-0.396887,0.650756,-0.198662,0.340849,-0.978653,3.0
-1.273565,-1.275675,-1.496232,-0.662091,-0.966032,-1.205362,0.135312,-0.978606,1.128074,-1.038727,5.0
0.996675,1.262929,0.601074,0.441108,0.708842,0.044099,0.503487,1.241235,0.288368,0.883663,1.0
0.734724,0.869008,0.513687,0.336042,0.529392,0.117596,-0.159228,1.061248,0.025959,0.583289,1.0
0.210823,-0.181449,-0.01064,-0.189291,-0.128595,0.926071,0.650756,0.101317,-0.498857,0.042617,4.0
1.214967,1.000315,1.081707,0.388575,0.649025,0.999568,1.681645,0.341299,0.235886,0.643364,3.0
0.341798,-0.006373,0.644768,-0.451958,-0.188412,0.485085,0.135312,-0.198662,-0.603821,-0.317831,7.0
-0.094787,-0.181449,0.033054,-0.924758,-0.786581,-0.176394,-0.085593,-0.798618,-0.813747,-1.038727,7.0
1.302284,1.262929,1.038013,0.913908,1.366829,0.411587,0.135312,1.061248,0.813184,1.123962,1.0
1.040333,1.306698,0.863238,0.230975,0.589209,1.367057,1.90255,0.581282,0.340849,0.523215,3.0
-1.098931,-2.019749,0.164136,0.493642,0.290124,-1.425855,-1.705561,1.421222,1.495446,0.823588,2.0
1.040333,1.044084,0.994319,0.283508,0.828476,1.661048,1.387105,0.821265,0.235886,0.943738,3.0
0.822041,0.693931,0.601074,-0.189291,0.17049,1.146564,0.798026,-0.07867,-0.079004,0.342991,4.0
-1.404541,-1.188137,-1.146681,-2.815957,-2.939991,-0.102897,-0.453767,-2.178519,-1.810899,-1.45925,5.0
-0.356737,-0.356526,-0.360191,-1.292491,-1.504385,-0.396887,0.061677,-1.33858,-1.2336,-1.45925,7.0
-0.00747,0.168703,-0.272803,-0.819691,-0.726764,0.485085,0.429852,-0.49864,-0.813747,-0.317831,4.0
-0.444054,-0.181449,-0.534967,-1.345024,-1.624018,-0.249892,0.061677,-1.038601,-1.286082,-1.399176,7.0
0.079847,0.343779,-0.185416,-0.557024,-0.786581,-0.176394,0.503487,-0.798618,-0.813747,-1.279026,4.0
-0.444054,-0.356526,-0.185416,-0.977291,-1.025849,-0.470385,0.061677,-1.038601,-1.076155,-0.918578,7.0
1.040333,1.21916,1.212789,0.703775,1.725731,-0.102897,-0.159228,1.361226,0.708221,1.244111,1.0
-2.146735,-2.282363,-2.151641,2.752574,1.247195,-2.013836,-1.926465,1.901187,2.964933,1.184036,2.0
-2.365027,-2.369901,-2.020559,1.964574,0.94811,-1.646348,-1.926465,0.941256,1.652891,0.102692,2.0
-0.182104,-0.444064,0.033054,0.020842,0.110673,-0.764376,-1.411021,-0.138666,-0.551339,0.643364,1.0
-1.273565,-1.188137,-1.015599,-0.557024,-1.025849,-0.764376,-1.190116,-1.458571,-0.498857,-1.399176,5.0
0.516432,0.737701,0.513687,-0.189291,0.290124,0.779075,0.945296,0.281304,-0.236449,0.282916,3.0
0.516432,0.387548,0.338911,-0.189291,0.349941,0.926071,0.945296,0.101317,-0.131486,0.042617,4.0
0.691066,0.606393,0.732156,0.020842,0.349941,0.63208,0.650756,0.101317,0.025959,0.282916,3.0
-0.836981,-0.006373,-1.889477,0.703775,0.290124,0.485085,1.092566,0.041321,1.338001,0.162766,2.0
-0.356737,-0.487833,-0.447579,-1.029824,-1.444568,-0.102897,-0.453767,-1.458571,-1.286082,-1.519325,7.0
-0.356737,-0.881754,-0.360191,-1.082358,-1.504385,0.117596,-0.453767,-0.858614,-1.2336,-0.738354,7.0
0.734724,0.869008,0.863238,-0.084225,0.529392,1.073066,1.681645,0.521286,0.025959,0.282916,3.0
1.43326,1.21916,1.387565,0.861375,1.366829,-0.102897,0.135312,1.121243,0.708221,0.943738,1.0
0.8657,1.21916,0.164136,0.178442,0.649025,-0.764376,0.945296,0.641278,0.393331,-0.678279,1.0
-0.182104,-0.093911,-0.360191,-0.872224,-0.666947,-0.176394,0.135312,-1.158593,-1.181119,-1.339101,7.0
1.12765,1.087853,1.212789,0.913908,1.366829,0.117596,-0.453767,1.061248,0.813184,1.123962,1.0
0.8657,-0.006373,1.256483,0.020842,0.290124,1.073066,0.061677,-0.198662,-0.446376,0.523215,3.0
-0.182104,-0.093911,-0.01064,-0.872224,-0.666947,0.411587,0.135312,-0.678627,-0.761265,-0.858503,7.0
0.8657,0.825239,1.125401,0.388575,1.187378,0.044099,-0.159228,0.881261,0.235886,1.063887,1.0
0.254481,0.518855,0.207829,0.020842,-0.308046,0.338089,0.503487,-0.07867,0.498294,-0.137607,4.0
0.691066,0.343779,0.688462,0.703775,1.127561,0.485085,0.061677,1.121243,0.918148,1.36426,5.0
1.083992,1.21916,1.300177,0.966441,1.845364,0.044099,-0.159228,1.841192,0.760703,1.664634,1.0
0.996675,0.693931,1.212789,0.808841,0.94811,-0.176394,-0.674672,0.941256,0.498294,0.883663,1.0
0.996675,1.21916,1.256483,0.598708,0.888293,1.293559,1.387105,0.341299,0.603258,0.643364,3.0
0.8657,1.000315,0.338911,0.388575,0.888293,0.338089,0.650756,0.101317,0.603258,-0.678279,7.0
-0.182104,0.168703,-0.272803,0.125908,0.290124,-0.911371,-1.042846,0.281304,0.235886,0.162766,1.0
-0.00747,-0.006373,0.076748,-0.241825,-0.487496,0.485085,0.429852,-0.198662,0.235886,-0.077532,7.0
0.167164,-0.181449,0.338911,0.493642,0.290124,-0.396887,-0.453767,0.041321,0.130923,0.282916,1.0
-0.00747,0.168703,-0.01064,-0.609558,-0.60713,0.485085,0.650756,-0.378649,-0.446376,-0.197682,4.0
0.036189,1.21916,-0.447579,-0.924758,-0.846398,-0.176394,0.798026,-1.278584,0.445813,-1.879773,7.0
-0.00747,0.168703,0.076748,0.125908,-0.188412,-0.911371,-0.453767,0.041321,0.498294,0.403065,1.0
-0.706005,-0.750447,-0.185416,0.703775,0.529392,-0.470385,-0.748307,0.281304,0.393331,0.282916,5.0
1.214967,1.044084,1.212789,0.441108,0.708842,1.440554,1.387105,1.241235,0.288368,0.883663,4.0
0.254481,-0.181449,0.033054,-0.346891,-0.308046,0.338089,0.503487,-0.318653,-1.023674,-0.618205,4.0
-0.444054,-0.531602,-0.534967,-1.502624,-1.504385,-0.470385,-0.085593,-1.518567,-1.391045,-1.519325,7.0
0.516432,0.387548,0.557381,-0.189291,-0.128595,0.926071,0.945296,0.101317,-0.131486,0.282916,4.0
-0.182104,0.650162,-0.753436,-0.346891,-0.60713,-0.470385,0.798026,-0.618631,0.235886,-1.038727,5.0
0.385456,0.475086,0.513687,-0.346891,-0.128595,0.999568,0.798026,0.101317,-0.183967,-0.137607,3.0
-0.356737,-0.181449,-0.360191,-1.292491,-1.504385,-0.396887,0.650756,-1.518567,-1.2336,-1.45925,7.0
-0.182104,-0.093911,-0.272803,-1.082358,-1.025849,0.117596,0.503487,-1.038601,-0.91871,-1.038727,7.0
-2.146735,-2.151056,-2.239028,3.01524,1.785547,-2.013836,-1.85283,1.481217,2.964933,1.48441,2.0
-0.094787,0.387548,-0.185416,-0.977291,-1.025849,0.044099,0.356217,-1.038601,-0.131486,-1.399176,7.0
-2.146735,-2.019749,-2.020559,2.069641,1.067744,-1.57285,-1.705561,1.361226,1.600409,1.424335,2.0
-0.706005,-0.61914,-0.753436,-1.450091,-1.743652,-0.176394,-0.380132,-1.758549,-1.496009,-1.639474,7.0
0.996675,0.869008,0.994319,0.598708,0.94811,-0.176394,-0.380132,0.941256,0.498294,1.184036,1.0
-1.535516,-1.406983,-1.365151,0.703775,-0.487496,-0.911371,-1.042846,-1.458571,1.547928,-1.519325,2.0
0.341798,0.518855,0.469993,0.283508,0.290124,-0.396887,-0.159228,0.521286,0.498294,0.703439,1.0
-0.182104,-0.181449,-0.360191,-0.189291,-0.188412,-1.205362,-1.484656,-0.378649,-0.079004,-0.738354,1.0
1.258626,1.21916,1.212789,0.283508,0.828476,1.073066,1.75528,0.821265,0.498294,0.703439,3.0
-0.356737,-0.093911,-0.447579,-0.714624,-1.025849,-0.176394,-0.380132,-1.758549,-0.341412,-1.639474,7.0
1.214967,1.438005,1.387565,1.018975,0.94811,-0.176394,-0.380132,1.241235,0.708221,1.48441,1.0
0.341798,-0.356526,0.819544,-0.451958,-0.188412,0.485085,0.135312,-0.198662,-0.813747,-0.317831,4.0
-0.094787,-0.181449,-0.534967,-1.187424,-1.025849,-0.470385,0.061677,-1.458571,-1.286082,-1.5794,7.0
-1.229907,-1.406983,-1.015599,-0.924758,-1.504385,-0.911371,-1.190116,-1.698554,0.708221,-1.519325,5.0
1.258626,1.21916,1.300177,0.598708,0.888293,1.881541,2.049819,1.181239,0.603258,1.063887,3.0
-0.531371,-0.487833,-0.447579,-1.397557,-1.444568,-0.690878,-0.159228,-1.218588,-1.286082,0.162766,7.0
1.040333,1.131622,1.256483,0.493642,0.828476,1.367057,0.945296,0.581282,0.340849,0.823588,3.0
0.516432,0.737701,-0.01064,-0.609558,-0.367863,0.117596,0.650756,0.041321,-0.079004,-0.498055,7.0
1.258626,1.21916,1.518646,0.966441,1.845364,0.044099,0.061677,1.481217,0.760703,1.36426,1.0
1.214967,1.262929,0.819544,0.808841,1.247195,0.63208,0.135312,1.541213,0.865666,1.784783,1.0
1.607893,1.394236,1.474952,0.598708,1.486463,1.661048,2.049819,1.481217,0.445813,1.844858,3.0
0.210823,0.081165,0.207829,0.230975,0.349941,-0.764376,-1.190116,0.341299,0.445813,0.643364,1.0
-0.00747,-0.181449,-0.272803,-0.819691,-0.966032,-0.396887,0.135312,-0.738623,-1.076155,-1.038727,7.0
0.909358,0.343779,0.688462,0.493642,0.768659,0.705578,-0.453767,0.761269,0.025959,1.123962,1.0
-0.182104,-0.181449,-0.01064,-0.189291,-0.188412,-1.205362,-1.263751,0.041321,0.130923,0.523215,1.0
-1.666492,-1.757135,-2.020559,1.176575,0.349941,-1.27886,-1.85283,0.341299,1.495446,0.282916,2.0
1.040333,1.306698,0.863238,0.703775,1.127561,0.117596,-0.232863,1.421222,0.918148,1.36426,1.0
-0.356737,-0.356526,-0.272803,-1.397557,-1.444568,-0.102897,-0.159228,-1.458571,-1.286082,-1.279026,7.0
-0.182104,-0.268987,-0.272803,-0.924758,-0.846398,0.117596,0.503487,-0.618631,-1.128637,-1.45925,7.0
0.909358,0.518855,0.863238,0.493642,0.529392,1.367057,1.31347,0.761269,0.393331,0.823588,3.0
1.12765,1.087853,1.038013,0.336042,0.529392,1.367057,1.681645,0.761269,0.183404,0.823588,3.0
-2.234051,-2.238594,-1.671008,1.334175,0.050856,-1.205362,-0.453767,0.281304,1.495446,-0.498055,2.0
0.647407,0.693931,0.601074,0.441108,0.708842,-0.470385,-0.674672,0.161312,0.498294,0.342991,1.0
0.210823,0.475086,0.033054,-0.346891,-0.128595,0.411587,0.503487,-0.378649,-0.183967,-0.137607,4.0
-0.00747,0.343779,0.164136,0.125908,0.290124,-0.764376,-0.969212,-0.198662,0.183404,0.282916,1.0
-0.487713,-0.356526,-0.666048,-1.712757,-1.743652,0.485085,0.356217,-0.858614,-1.443527,-0.738354,7.0
1.083992,1.000315,0.906932,0.808841,0.888293,0.63208,1.46074,0.881261,0.393331,0.042617,3.0
0.516432,0.562624,-0.01064,0.020842,0.290124,-0.690878,-0.453767,0.581282,0.340849,-0.197682,1.0
-0.182104,-0.356526,-0.360191,-0.819691,-1.085666,-0.102897,-0.232863,-0.858614,-1.023674,-1.218951,7.0
-0.00747,-0.093911,-0.185416,-0.872224,-0.666947,0.705578,0.135312,-0.678627,-1.338564,-0.377906,7.0
1.389601,0.475086,1.474952,0.388575,0.888293,1.661048,1.387105,1.181239,-0.551339,1.184036,3.0
0.8657,1.044084,0.819544,-0.084225,0.290124,1.073066,1.387105,1.121243,-0.183967,0.403065,3.0
-0.269421,-0.356526,-0.360191,0.388575,0.649025,-0.470385,-0.453767,-0.138666,0.025959,0.523215,5.0
0.822041,0.869008,0.601074,0.020842,0.409758,1.734545,1.092566,0.401295,-0.079004,0.883663,3.0
-0.269421,0.168703,-0.185416,-0.346891,-0.547313,-1.425855,-0.969212,-0.558636,0.130923,-0.377906,1.0
0.036189,-0.093911,0.033054,-0.504491,-0.367863,0.411587,-0.085593,-0.858614,-0.551339,-0.55813,7.0
0.472773,-0.006373,0.819544,-0.189291,0.17049,0.338089,-0.085593,-1.038601,-0.079004,-0.377906,7.0
-0.269421,-1.188137,0.557381,-0.399425,-0.128595,-0.470385,-1.85283,0.641278,-0.341412,0.282916,2.0
-0.531371,-0.356526,-0.447579,-1.397557,-1.444568,0.191094,0.135312,-1.698554,-0.813747,-1.279026,7.0
