DATASETNAME,MODELNAME,ACC,PREC,REC,F1,AUC,FEATNAME,FEATTYPE,ERRTYPE,MODELTYPE
transfusion.csv,Linear Discriminant Analysis,0.7867,1.0,0.2,0.3333,0.2726,Recency (months),continue,Missing,Linear
transfusion.csv,Gaussian Naive Bayes,0.76,0.6,0.3,0.4,0.4301,Recency (months),continue,Missing,Probabilistic
transfusion.csv,Random Forest Classifier,0.76,0.5667,0.425,0.4857,0.4025,Recency (months),continue,Missing,Ensemble Tree
transfusion.csv,Cat Boost Classifier,0.7867,0.7,0.35,0.4667,0.2961,Frequency (times),continue,Missing,Ensemble Tree
transfusion.csv,Ridge Classifier,0.7733,1.0,0.15,0.2609,0.0,Frequency (times),continue,Missing,Linear
transfusion.csv,Gaussian Naive Bayes,0.76,0.6,0.3,0.4,0.4301,Frequency (times),continue,Missing,Probabilistic
transfusion.csv,Extra Tree Classifier,0.72,0.4667,0.35,0.4,0.412,Frequency (times),continue,Missing,Single Tree
transfusion.csv,Ada Boost Classifier,0.78,0.7059,0.3,0.4211,0.3533,Frequency (times),continue,Missing,Ensemble Tree
transfusion.csv,Random Forest Classifier,0.76,0.5667,0.425,0.4857,0.4025,Frequency (times),continue,Missing,Ensemble Tree
transfusion.csv,Gaussian Process Classifier,0.68,0.3889,0.35,0.3684,0.4543,Frequency (times),continue,Missing,Probabilistic
transfusion.csv,Logistic Regression,0.7667,0.8571,0.15,0.2553,0.2715,Monetary (c.c. blood),continue,Missing,Linear
transfusion.csv,Linear Discriminant Analysis,0.7867,1.0,0.2,0.3333,0.2726,Monetary (c.c. blood),continue,Missing,Linear
transfusion.csv,Ridge Classifier,0.7733,1.0,0.15,0.2609,0.0,Monetary (c.c. blood),continue,Missing,Linear
transfusion.csv,Dummy Classifier,0.7333,0.0,0.0,0.0,0.5,Monetary (c.c. blood),continue,Missing,Heuristic based
transfusion.csv,Random Forest Classifier,0.76,0.5667,0.425,0.4857,0.4025,Monetary (c.c. blood),continue,Missing,Ensemble Tree
transfusion.csv,Extra Tree Classifier,0.72,0.4667,0.35,0.4,0.412,Monetary (c.c. blood),continue,Missing,Single Tree
transfusion.csv,Gaussian Naive Bayes,0.76,0.6,0.3,0.4,0.4301,Time (months),continue,Missing,Probabilistic
transfusion.csv,Random Forest Classifier,0.76,0.5667,0.425,0.4857,0.4025,Time (months),continue,Missing,Ensemble Tree
transfusion.csv,Extra Tree Classifier,0.72,0.4667,0.35,0.4,0.412,Time (months),continue,Missing,Single Tree
transfusion.csv,K-Neighborg Classifier,0.7267,0.4783,0.275,0.3492,0.3699,Time (months),continue,Missing,Neighborg based
student-mat-5.csv,Decision Tree Classifier,0.9367,0.9481,0.9865,0.9669,0.5,reason,categorical String,Missing,Single Tree
student-mat-5.csv,Decision Tree Classifier,0.9367,0.9481,0.9865,0.9669,0.5,activities,categorical String,Missing,Single Tree
transfusion.csv,SGD Classifier,0.7333,0.0,0.0,0.0,0.0,Recency (months),continue,Missing,Linear
transfusion.csv,Ada Boost Classifier,0.78,0.7059,0.3,0.4211,0.3533,whether he/she donated blood in March 2007,target,DuplicatedAll,Ensemble Tree
transfusion.csv,Random Forest Classifier,0.76,0.5667,0.425,0.4857,0.4025,whether he/she donated blood in March 2007,target,DuplicatedAll,Ensemble Tree
transfusion.csv,Decision Tree Classifier,0.7333,0.5,0.425,0.4595,0.516,whether he/she donated blood in March 2007,target,DuplicatedAll,Single Tree
transfusion.csv,MLP Classifier,0.7333,0.0,0.0,0.0,0.5601,whether he/she donated blood in March 2007,target,Labels,Neural Networks
transfusion.csv,Linear Discriminant Analysis,0.7867,1.0,0.2,0.3333,0.2726,Recency (months),continue,Outlier,Linear
transfusion.csv,Support Vector Machine,0.7267,0.4444,0.1,0.1633,0.3949,Frequency (times),continue,Outlier,Linear
transfusion.csv,Gaussian Process Classifier,0.68,0.3889,0.35,0.3684,0.4543,Frequency (times),continue,Outlier,Probabilistic
transfusion.csv,Extra Tree Classifier,0.72,0.4667,0.35,0.4,0.412,Monetary (c.c. blood),continue,Outlier,Single Tree
transfusion.csv,Gaussian Naive Bayes,0.76,0.6,0.3,0.4,0.4301,Time (months),continue,Outlier,Probabilistic
transfusion.csv,Cat Boost Classifier,0.7867,0.7,0.35,0.4667,0.2961,Time (months),continue,Outlier,Ensemble Tree
transfusion.csv,Random Forest Classifier,0.76,0.5667,0.425,0.4857,0.4025,Time (months),continue,Outlier,Ensemble Tree
transfusion.csv,Linear Discriminant Analysis,0.7867,1.0,0.2,0.3333,0.2726,Recency (months),continue,Noisy,Linear
transfusion.csv,Random Forest Classifier,0.76,0.5667,0.425,0.4857,0.4025,Recency (months),continue,Noisy,Ensemble Tree
transfusion.csv,Quadratic Discriminant Analysis,0.6867,0.4286,0.525,0.4719,0.5,Frequency (times),continue,Noisy,Probabilistic
transfusion.csv,Linear Discriminant Analysis,0.7867,1.0,0.2,0.3333,0.2726,Frequency (times),continue,Noisy,Linear
transfusion.csv,MLP Classifier,0.7333,0.0,0.0,0.0,0.5601,Frequency (times),continue,Noisy,Neural Networks
transfusion.csv,Cat Boost Classifier,0.7867,0.7,0.35,0.4667,0.2961,Monetary (c.c. blood),continue,Noisy,Ensemble Tree
transfusion.csv,Dummy Classifier,0.7333,0.0,0.0,0.0,0.5,Time (months),continue,Noisy,Heuristic based
transfusion.csv,Decision Tree Classifier,0.7333,0.5,0.425,0.4595,0.516,Time (months),continue,Noisy,Single Tree
water_potability.csv,Random Forest Classifier,0.8598,0.8174,0.8041,0.8107,0.3928,NULL,,NULL,Ensemble Tree
water_potability.csv,Decision Tree Classifier,0.7942,0.7165,0.7429,0.7295,0.5,NULL,,NULL,Single Tree
water_potability.csv,SGD Classifier,0.6265,0.0,0.0,0.0,0.0,ph,continue,Missing,Linear
water_potability.csv,Decision Tree Classifier,0.7942,0.7165,0.7429,0.7295,0.5,Hardness,continue,Missing,Single Tree
water_potability.csv,Dummy Classifier,0.6265,0.0,0.0,0.0,0.5,Hardness,continue,Missing,Heuristic based
water_potability.csv,Linear Discriminant Analysis,0.8628,0.8189,0.8122,0.8156,0.4167,Solids,continue,Missing,Linear
water_potability.csv,K-Neighborg Classifier,0.6463,0.5274,0.5102,0.5187,0.4487,Solids,continue,Missing,Neighborg based
water_potability.csv,Support Vector Machine,0.6265,0.0,0.0,0.0,0.5188,Chloramines,continue,Missing,Linear
water_potability.csv,MLP Classifier,0.5229,0.4137,0.6653,0.5102,0.5205,Sulfate,continue,Missing,Neural Networks
water_potability.csv,Ada Boost Classifier,0.846,0.7903,0.8,0.7951,0.4454,Conductivity,continue,Missing,Ensemble Tree
water_potability.csv,MLP Classifier,0.5229,0.4137,0.6653,0.5102,0.5205,Conductivity,continue,Missing,Neural Networks
water_potability.csv,Support Vector Machine,0.6265,0.0,0.0,0.0,0.5188,Organic_carbon,continue,Missing,Linear
water_potability.csv,Linear Discriminant Analysis,0.8628,0.8189,0.8122,0.8156,0.4167,Turbidity,continue,Missing,Linear
water_potability.csv,Gradient Boosting Classifier,0.8476,0.8059,0.7796,0.7925,0.3945,Potability,target,DuplicatedAll,Ensemble Tree
water_potability.csv,K-Neighborg Classifier,0.6463,0.5274,0.5102,0.5187,0.4487,Potability,target,DuplicatedAll,Neighborg based
water_potability.csv,Ada Boost Classifier,0.846,0.7903,0.8,0.7951,0.4454,Potability,target,Labels,Ensemble Tree
water_potability.csv,K-Neighborg Classifier,0.6463,0.5274,0.5102,0.5187,0.4487,Solids,continue,Outlier,Neighborg based
water_potability.csv,SGD Classifier,0.6265,0.0,0.0,0.0,0.0,Chloramines,continue,Outlier,Linear
water_potability.csv,Decision Tree Classifier,0.7942,0.7165,0.7429,0.7295,0.5,Sulfate,continue,Outlier,Single Tree
water_potability.csv,Gaussian Process Classifier,0.6311,0.5059,0.5265,0.516,0.5,Sulfate,continue,Outlier,Probabilistic
water_potability.csv,MLP Classifier,0.5229,0.4137,0.6653,0.5102,0.5205,Conductivity,continue,Outlier,Neural Networks
water_potability.csv,Gradient Boosting Classifier,0.8476,0.8059,0.7796,0.7925,0.3945,Organic_carbon,continue,Outlier,Ensemble Tree
water_potability.csv,Support Vector Machine,0.6265,0.0,0.0,0.0,0.5188,Organic_carbon,continue,Outlier,Linear
water_potability.csv,Logistic Regression,0.8537,0.8066,0.8,0.8033,0.4106,Trihalomethanes,continue,Outlier,Linear
water_potability.csv,Support Vector Machine,0.6265,0.0,0.0,0.0,0.5188,Trihalomethanes,continue,Outlier,Linear
water_potability.csv,MLP Classifier,0.5229,0.4137,0.6653,0.5102,0.5205,Trihalomethanes,continue,Outlier,Neural Networks
transfusion.csv,SGD Classifier,0.7333,0.0,0.0,0.0,0.0,Frequency (times),continue,Noisy,Linear
water_potability.csv,Cat Boost Classifier,0.8598,0.8201,0.8,0.8099,0.4187,Hardness,continue,Missing,Ensemble Tree
water_potability.csv,Cat Boost Classifier,0.8598,0.8201,0.8,0.8099,0.4187,Conductivity,continue,Missing,Ensemble Tree
water_potability.csv,Gaussian Naive Bayes,0.8613,0.8182,0.8082,0.8131,0.3935,ph,continue,Outlier,Probabilistic
water_potability.csv,Quadratic Discriminant Analysis,0.8521,0.8058,0.7959,0.8008,0.3996,Solids,continue,Outlier,Probabilistic
water_potability.csv,Ridge Classifier,0.8628,0.8189,0.8122,0.8156,0.0,Sulfate,continue,Outlier,Linear
water_potability.csv,Cat Boost Classifier,0.8598,0.8201,0.8,0.8099,0.4187,Conductivity,continue,Outlier,Ensemble Tree
water_potability.csv,Extra Tree Classifier,0.8537,0.8197,0.7796,0.7992,0.3977,Conductivity,continue,Outlier,Single Tree
water_potability.csv,Ridge Classifier,0.8628,0.8189,0.8122,0.8156,0.0,Conductivity,continue,Outlier,Linear
water_potability.csv,Gaussian Naive Bayes,0.8613,0.8182,0.8082,0.8131,0.3935,Organic_carbon,continue,Outlier,Probabilistic
water_potability.csv,Logistic Regression,0.8537,0.8066,0.8,0.8033,0.4106,ph,continue,Noisy,Linear
water_potability.csv,K-Neighborg Classifier,0.6463,0.5274,0.5102,0.5187,0.4487,Hardness,continue,Noisy,Neighborg based
water_potability.csv,Dummy Classifier,0.6265,0.0,0.0,0.0,0.5,Hardness,continue,Noisy,Heuristic based
water_potability.csv,Gradient Boosting Classifier,0.8476,0.8059,0.7796,0.7925,0.3945,Solids,continue,Noisy,Ensemble Tree
water_potability.csv,K-Neighborg Classifier,0.6463,0.5274,0.5102,0.5187,0.4487,Solids,continue,Noisy,Neighborg based
water_potability.csv,Support Vector Machine,0.6265,0.0,0.0,0.0,0.5188,Solids,continue,Noisy,Linear
water_potability.csv,Logistic Regression,0.8537,0.8066,0.8,0.8033,0.4106,Sulfate,continue,Noisy,Linear
water_potability.csv,Gaussian Process Classifier,0.6311,0.5059,0.5265,0.516,0.5,Organic_carbon,continue,Noisy,Probabilistic
water_potability.csv,SGD Classifier,0.6265,0.0,0.0,0.0,0.0,Organic_carbon,continue,Noisy,Linear
water_potability.csv,Ada Boost Classifier,0.846,0.7903,0.8,0.7951,0.4454,Trihalomethanes,continue,Noisy,Ensemble Tree
water_potability.csv,Random Forest Classifier,0.8598,0.8174,0.8041,0.8107,0.3928,Turbidity,continue,Noisy,Ensemble Tree
water_potability.csv,Support Vector Machine,0.6265,0.0,0.0,0.0,0.5188,Turbidity,continue,Noisy,Linear
water_potability.csv,Gaussian Naive Bayes,0.8613,0.8182,0.8082,0.8131,0.3935,ph,continue,Noisy,Probabilistic
water_potability.csv,Extra Tree Classifier,0.8537,0.8197,0.7796,0.7992,0.3977,ph,continue,Noisy,Single Tree
water_potability.csv,Ridge Classifier,0.8628,0.8189,0.8122,0.8156,0.0,Hardness,continue,Noisy,Linear
water_potability.csv,Gaussian Naive Bayes,0.8613,0.8182,0.8082,0.8131,0.3935,Solids,continue,Noisy,Probabilistic
water_potability.csv,Quadratic Discriminant Analysis,0.8521,0.8058,0.7959,0.8008,0.3996,Sulfate,continue,Noisy,Probabilistic
water_potability.csv,Extra Tree Classifier,0.8537,0.8197,0.7796,0.7992,0.3977,Conductivity,continue,Noisy,Single Tree
water_potability.csv,Ridge Classifier,0.8628,0.8189,0.8122,0.8156,0.0,Organic_carbon,continue,Noisy,Linear
water_potability.csv,Extra Tree Classifier,0.8537,0.8197,0.7796,0.7992,0.3977,Organic_carbon,continue,Noisy,Single Tree
water_potability.csv,Quadratic Discriminant Analysis,0.8521,0.8058,0.7959,0.8008,0.3996,Turbidity,continue,Noisy,Probabilistic
age_predictions_cleaned-3.csv,Random Forest Classifier,0.827,0.7832,0.8731,0.8257,0.5811,NULL,,NULL,Ensemble Tree
age_predictions_cleaned-3.csv,K-Neighborg Classifier,0.7475,0.6719,0.9033,0.7706,0.5772,NULL,,NULL,Neighborg based
age_predictions_cleaned-3.csv,Logistic Regression,0.6879,0.6572,0.7009,0.6784,0.4992,NULL,,NULL,Linear
age_predictions_cleaned-3.csv,Support Vector Machine,0.8496,0.8358,0.8459,0.8408,0.6531,BMXBMI,continue,Missing,Linear
age_predictions_cleaned-3.csv,Cat Boost Classifier,0.8156,0.7753,0.855,0.8132,0.493,BMXBMI,continue,Missing,Ensemble Tree
age_predictions_cleaned-3.csv,Support Vector Machine,0.8496,0.8358,0.8459,0.8408,0.6531,LBXIN,continue,Missing,Linear
age_predictions_cleaned-3.csv,Gradient Boosting Classifier,0.7546,0.717,0.7885,0.7511,0.5056,LBXIN,continue,Missing,Ensemble Tree
age_predictions_cleaned-3.csv,MLP Classifier,0.6766,0.6722,0.6073,0.6381,0.4203,LBXIN,continue,Missing,Neural Networks
age_predictions_cleaned-3.csv,Support Vector Machine,0.8496,0.8358,0.8459,0.8408,0.6531,LBXGLU,continue,Missing,Linear
age_predictions_cleaned-3.csv,Ada Boost Classifier,0.7262,0.6971,0.7372,0.7166,0.4906,LBXGLU,continue,Missing,Ensemble Tree
age_predictions_cleaned-3.csv,K-Neighborg Classifier,0.7475,0.6719,0.9033,0.7706,0.5772,LBXGLT,continue,Missing,Neighborg based
age_predictions_cleaned-3.csv,Ada Boost Classifier,0.7262,0.6971,0.7372,0.7166,0.4906,LBXGLT,continue,Missing,Ensemble Tree
age_predictions_cleaned-3.csv,K-Neighborg Classifier,0.7475,0.6719,0.9033,0.7706,0.5772,PAQ605,continue,Missing,Neighborg based
age_predictions_cleaned-3.csv,Linear Discriminant Analysis,0.6851,0.6562,0.6918,0.6735,0.4951,PAQ605,continue,Missing,Linear
age_predictions_cleaned-3.csv,Ridge Classifier,0.6851,0.6562,0.6918,0.6735,0.0,age_group,target,DuplicatedAll,Linear
age_predictions_cleaned-3.csv,Extra Tree Classifier,0.8567,0.8125,0.9033,0.8555,0.6041,age_group,target,Labels,Single Tree
age_predictions_cleaned-3.csv,Ridge Classifier,0.6851,0.6562,0.6918,0.6735,0.0,age_group,target,Labels,Linear
age_predictions_cleaned-3.csv,Linear Discriminant Analysis,0.6851,0.6562,0.6918,0.6735,0.4951,BMXBMI,continue,Outlier,Linear
age_predictions_cleaned-3.csv,K-Neighborg Classifier,0.7475,0.6719,0.9033,0.7706,0.5772,LBXIN,continue,Outlier,Neighborg based
age_predictions_cleaned-3.csv,Decision Tree Classifier,0.7745,0.7402,0.8006,0.7692,0.5,LBXGLU,continue,Outlier,Single Tree
age_predictions_cleaned-3.csv,Ada Boost Classifier,0.7262,0.6971,0.7372,0.7166,0.4906,LBXGLU,continue,Outlier,Ensemble Tree
age_predictions_cleaned-3.csv,Cat Boost Classifier,0.8156,0.7753,0.855,0.8132,0.493,LBXGLT,continue,Outlier,Ensemble Tree
age_predictions_cleaned-3.csv,Gradient Boosting Classifier,0.7546,0.717,0.7885,0.7511,0.5056,LBXGLT,continue,Outlier,Ensemble Tree
age_predictions_cleaned-3.csv,Ridge Classifier,0.6851,0.6562,0.6918,0.6735,0.0,LBXGLT,continue,Outlier,Linear
age_predictions_cleaned-3.csv,MLP Classifier,0.6766,0.6722,0.6073,0.6381,0.4203,LBXGLT,continue,Outlier,Neural Networks
age_predictions_cleaned-3.csv,Gaussian Naive Bayes,0.6482,0.6,0.7523,0.6676,0.5156,LBXGLT,continue,Outlier,Probabilistic
age_predictions_cleaned-3.csv,SGD Classifier,0.5348,0.5024,0.9486,0.6569,0.0,LBXGLT,continue,Outlier,Linear
age_predictions_cleaned-3.csv,Dummy Classifier,0.4695,0.4695,1.0,0.639,0.5,LBXGLT,continue,Outlier,Heuristic based
citrus.csv,Gaussian Process Classifier,1.0,1.0,1.0,1.0,0.5056,NULL,,NULL,Probabilistic
citrus.csv,Support Vector Machine,0.514,1.0,0.0545,0.1033,0.2961,NULL,,NULL,Linear
citrus.csv,Extra Tree Classifier,1.0,1.0,1.0,1.0,0.5153,diameter,continue,Missing,Single Tree
citrus.csv,Quadratic Discriminant Analysis,1.0,1.0,1.0,1.0,0.5016,diameter,continue,Missing,Probabilistic
citrus.csv,Decision Tree Classifier,1.0,1.0,1.0,1.0,0.5,weight,continue,Missing,Single Tree
citrus.csv,MLP Classifier,1.0,1.0,1.0,1.0,0.5266,weight,continue,Missing,Neural Networks
citrus.csv,Ridge Classifier,1.0,1.0,1.0,1.0,0.0,weight,continue,Missing,Linear
citrus.csv,Linear Discriminant Analysis,1.0,1.0,1.0,1.0,0.5011,red,discrete,Missing,Linear
citrus.csv,Cat Boost Classifier,1.0,1.0,1.0,1.0,0.7725,green,discrete,Missing,Ensemble Tree
citrus.csv,Gaussian Naive Bayes,0.946,0.9449,0.9504,0.9476,0.4833,green,discrete,Missing,Probabilistic
citrus.csv,Support Vector Machine,0.514,1.0,0.0545,0.1033,0.2961,green,discrete,Missing,Linear
citrus.csv,Extra Tree Classifier,1.0,1.0,1.0,1.0,0.5153,blue,discrete,Missing,Single Tree
citrus.csv,MLP Classifier,1.0,1.0,1.0,1.0,0.5266,blue,discrete,Missing,Neural Networks
citrus.csv,Decision Tree Classifier,1.0,1.0,1.0,1.0,0.5,blue,discrete,Missing,Single Tree
citrus.csv,Extra Tree Classifier,1.0,1.0,1.0,1.0,0.5153,name,target,DuplicatedAll,Single Tree
citrus.csv,Linear Discriminant Analysis,1.0,1.0,1.0,1.0,0.5011,name,target,DuplicatedAll,Linear
citrus.csv,Dummy Classifier,0.486,0.0,0.0,0.0,0.5,name,target,DuplicatedAll,Heuristic based
citrus.csv,Decision Tree Classifier,1.0,1.0,1.0,1.0,0.5,name,target,Labels,Single Tree
citrus.csv,Gaussian Naive Bayes,0.946,0.9449,0.9504,0.9476,0.4833,diameter,continue,Outlier,Probabilistic
citrus.csv,Linear Discriminant Analysis,1.0,1.0,1.0,1.0,0.5011,weight,continue,Outlier,Linear
citrus.csv,Extra Tree Classifier,1.0,1.0,1.0,1.0,0.5153,red,discrete,Outlier,Single Tree
citrus.csv,Gradient Boosting Classifier,1.0,1.0,1.0,1.0,0.5,red,discrete,Outlier,Ensemble Tree
citrus.csv,Linear Discriminant Analysis,1.0,1.0,1.0,1.0,0.5011,red,discrete,Outlier,Linear
citrus.csv,Random Forest Classifier,1.0,1.0,1.0,1.0,0.5037,blue,discrete,Outlier,Ensemble Tree
citrus.csv,Ridge Classifier,1.0,1.0,1.0,1.0,0.0,blue,discrete,Outlier,Linear
citrus.csv,Linear Discriminant Analysis,1.0,1.0,1.0,1.0,0.5011,blue,discrete,Outlier,Linear
citrus.csv,Dummy Classifier,0.486,0.0,0.0,0.0,0.5,blue,discrete,Outlier,Heuristic based
citrus.csv,Cat Boost Classifier,1.0,1.0,1.0,1.0,0.7725,red,discrete,Noisy,Ensemble Tree
citrus.csv,Decision Tree Classifier,1.0,1.0,1.0,1.0,0.5,green,discrete,Noisy,Single Tree
citrus.csv,Linear Discriminant Analysis,1.0,1.0,1.0,1.0,0.5011,green,discrete,Noisy,Linear
citrus.csv,Decision Tree Classifier,1.0,1.0,1.0,1.0,0.5,blue,discrete,Noisy,Single Tree
citrus.csv,Random Forest Classifier,1.0,1.0,1.0,1.0,0.5037,diameter,continue,Noisy,Ensemble Tree
citrus.csv,Ridge Classifier,1.0,1.0,1.0,1.0,0.0,diameter,continue,Noisy,Linear
citrus.csv,K-Neighborg Classifier,1.0,1.0,1.0,1.0,0.5,weight,continue,Noisy,Neighborg based
citrus.csv,Extra Tree Classifier,1.0,1.0,1.0,1.0,0.5153,weight,continue,Noisy,Single Tree
diabetes_data_upload.csv,MLP Classifier,0.8462,0.9104,0.8592,0.8841,0.8124,NULL,,NULL,Neural Networks
diabetes_data_upload.csv,Ada Boost Classifier,0.8654,0.9524,0.8451,0.8955,0.767,NULL,,NULL,Ensemble Tree
diabetes_data_upload.csv,Support Vector Machine,0.9135,0.9844,0.8873,0.9333,0.7582,Age,discrete,Missing,Linear
diabetes_data_upload.csv,MLP Classifier,0.8462,0.9104,0.8592,0.8841,0.8124,Age,discrete,Missing,Neural Networks
diabetes_data_upload.csv,Gaussian Naive Bayes,0.8173,0.8824,0.8451,0.8633,0.6455,Gender,binary,Missing,Probabilistic
diabetes_data_upload.csv,Dummy Classifier,0.6827,0.6827,1.0,0.8114,0.5,Gender,binary,Missing,Heuristic based
age_predictions_cleaned-3.csv,Gaussian Process Classifier,0.8113,0.7335,0.9396,0.8238,0.8365,BMXBMI,continue,Missing,Probabilistic
age_predictions_cleaned-3.csv,Gaussian Process Classifier,0.8113,0.7335,0.9396,0.8238,0.8365,LBXIN,continue,Missing,Probabilistic
age_predictions_cleaned-3.csv,Gaussian Process Classifier,0.8113,0.7335,0.9396,0.8238,0.8365,age_group,target,DuplicatedAll,Probabilistic
age_predictions_cleaned-3.csv,Gaussian Process Classifier,0.8113,0.7335,0.9396,0.8238,0.8365,age_group,target,Labels,Probabilistic
age_predictions_cleaned-3.csv,Quadratic Discriminant Analysis,0.6298,0.5754,0.8066,0.6717,0.5174,BMXBMI,continue,Outlier,Probabilistic
age_predictions_cleaned-3.csv,Quadratic Discriminant Analysis,0.6298,0.5754,0.8066,0.6717,0.5174,LBXIN,continue,Outlier,Probabilistic
age_predictions_cleaned-3.csv,Quadratic Discriminant Analysis,0.6298,0.5754,0.8066,0.6717,0.5174,LBXGLT,continue,Outlier,Probabilistic
diabetes_data_upload.csv,K-Neighborg Classifier,0.8173,0.9643,0.7606,0.8504,0.4379,NULL,,NULL,Neighborg based
diabetes_data_upload.csv,K-Neighborg Classifier,0.8173,0.9643,0.7606,0.8504,0.4379,Age,discrete,Missing,Neighborg based
diabetes_data_upload.csv,Ridge Classifier,0.8077,0.9048,0.8028,0.8507,0.0,Polyuria,binary,Missing,Linear
diabetes_data_upload.csv,Gaussian Naive Bayes,0.8173,0.8824,0.8451,0.8633,0.6455,Polyuria,binary,Missing,Probabilistic
